
$GPGGA,110940.20,5521.86734161,N,01025.88431792,E,4,08,2.6,15.148,M,44.043,M,1.2,0185*72
$GPGGA,110940.25,5521.86734045,N,01025.88432422,E,4,08,2.6,15.146,M,44.043,M,1.3,0185*74
$GPGGA,110940.30,5521.86736336,N,01025.88435291,E,4,08,2.6,15.210,M,44.043,M,1.3,0185*7C
$GPGGA,110940.35,5521.86735318,N,01025.88434587,E,4,09,1.8,15.174,M,44.043,M,0.3,0185*7B
$GPGGA,110940.40,5521.86736299,N,01025.88435120,E,4,09,1.8,15.216,M,44.043,M,0.4,0185*7A
$GPGGA,110940.45,5521.86735573,N,01025.88434525,E,4,09,1.8,15.200,M,44.043,M,0.4,0185*78
$GPGGA,110940.50,5521.86735682,N,01025.88435347,E,4,09,1.8,15.197,M,44.043,M,0.5,0185*7E
$GPGGA,110940.55,5521.86735294,N,01025.88435821,E,4,09,1.8,15.173,M,44.043,M,0.6,0185*7A
$GPGGA,110940.60,5521.86737212,N,01025.88434206,E,4,09,1.8,15.232,M,44.043,M,0.6,0185*78
$GPGGA,110940.65,5521.86735546,N,01025.88431427,E,4,09,1.8,15.205,M,44.043,M,0.6,0185*7D
$GPGGA,110940.70,5521.86737144,N,01025.88433656,E,4,09,1.8,15.228,M,44.043,M,0.7,0185*75
$GPGGA,110940.75,5521.86736766,N,01025.88434018,E,4,09,1.8,15.238,M,44.043,M,0.8,0185*72
$GPGGA,110940.80,5521.86735619,N,01025.88432282,E,4,09,1.8,15.207,M,44.043,M,0.8,0185*79
$GPGGA,110940.85,5521.86737392,N,01025.88435228,E,4,09,1.8,15.248,M,44.043,M,0.9,0185*75
$GPGGA,110940.90,5521.86737341,N,01025.88435162,E,4,09,1.8,15.249,M,44.043,M,0.9,0185*73
$GPGGA,110940.95,5521.86736829,N,01025.88434942,E,4,09,1.8,15.232,M,44.043,M,0.9,0185*75
$GPGGA,110941.00,5521.86734568,N,01025.88431943,E,4,09,1.8,15.183,M,44.043,M,1.0,0185*77
$GPGGA,110941.05,5521.86734481,N,01025.88431792,E,4,09,1.8,15.174,M,44.043,M,1.0,0185*7E
$GPGGA,110941.10,5521.86734397,N,01025.88431356,E,4,09,1.8,15.168,M,44.043,M,1.1,0185*7A
$GPGGA,110941.15,5521.86734984,N,01025.88431974,E,4,09,1.8,15.179,M,44.043,M,1.1,0185*7D
$GPGGA,110941.20,5521.86735078,N,01025.88432246,E,4,09,1.8,15.187,M,44.043,M,1.2,0185*7B
$GPGGA,110941.25,5521.86734834,N,01025.88432063,E,4,09,1.8,15.185,M,44.043,M,1.3,0185*79
$GPGGA,110941.30,5521.86734711,N,01025.88431718,E,4,09,1.8,15.191,M,44.043,M,1.3,0185*78
$GPGGA,110941.35,5521.86738784,N,01025.88436684,E,4,09,1.8,15.247,M,44.043,M,0.3,0185*77
$GPGGA,110941.40,5521.86738586,N,01025.88436581,E,4,09,1.8,15.243,M,44.043,M,0.4,0185*70
$GPGGA,110941.45,5521.86738546,N,01025.88436760,E,4,09,1.8,15.250,M,44.043,M,0.4,0185*76
$GPGGA,110941.50,5521.86738193,N,01025.88436721,E,4,09,1.8,15.242,M,44.043,M,0.5,0185*79
$GPGGA,110941.55,5521.86738026,N,01025.88436571,E,4,09,1.8,15.227,M,44.043,M,0.6,0185*74
$GPGGA,110941.60,5521.86738024,N,01025.88436632,E,4,09,1.8,15.222,M,44.043,M,0.6,0185*71
$GPGGA,110941.65,5521.86738344,N,01025.88436727,E,4,09,1.8,15.229,M,44.043,M,0.6,0185*7F
$GPGGA,110941.70,5521.86737797,N,01025.88436764,E,4,09,1.8,15.217,M,44.043,M,0.7,0185*75
$GPGGA,110941.75,5521.86737678,N,01025.88436701,E,4,09,1.8,15.220,M,44.043,M,0.8,0185*78
$GPGGA,110941.80,5521.86737405,N,01025.88436408,E,4,09,1.8,15.211,M,44.043,M,0.8,0185*72
$GPGGA,110941.85,5521.86737750,N,01025.88436648,E,4,09,1.8,15.216,M,44.043,M,0.9,0185*74
$GPGGA,110941.90,5521.86737718,N,01025.88436503,E,4,09,1.8,15.221,M,44.043,M,0.9,0185*74
$GPGGA,110941.95,5521.86738547,N,01025.88436647,E,4,09,1.8,15.247,M,44.043,M,0.9,0185*75
$GPGGA,110942.00,5521.86738417,N,01025.88436649,E,4,09,1.8,15.241,M,44.043,M,1.0,0185*7E
$GPGGA,110942.05,5521.86738274,N,01025.88436683,E,4,09,1.8,15.249,M,44.043,M,1.0,0185*76
$GPGGA,110942.10,5521.86738329,N,01025.88436549,E,4,09,1.8,15.242,M,44.043,M,1.1,0185*74
$GPGGA,110942.15,5521.86738299,N,01025.88436508,E,4,09,1.8,15.246,M,44.043,M,1.1,0185*7A
$GPGGA,110942.20,5521.86738137,N,01025.88436396,E,4,09,1.8,15.236,M,44.043,M,1.2,0185*7E
$GPGGA,110942.25,5521.86738149,N,01025.88436306,E,4,09,1.8,15.242,M,44.043,M,1.3,0185*79
$GPGGA,110942.30,5521.86738311,N,01025.88436442,E,4,09,1.8,15.249,M,44.043,M,1.3,0185*7E
$GPGGA,110942.35,5521.86737823,N,01025.88436719,E,4,09,1.8,15.237,M,44.043,M,0.3,0185*7B
$GPGGA,110942.40,5521.86737822,N,01025.88436635,E,4,09,1.8,15.229,M,44.043,M,0.4,0185*7F
$GPGGA,110942.45,5521.86738440,N,01025.88437518,E,4,09,1.8,15.233,M,44.043,M,0.4,0185*7B
$GPGGA,110942.50,5521.86737663,N,01025.88436534,E,4,09,1.8,15.219,M,44.043,M,0.5,0185*75
$GPGGA,110942.55,5521.86737446,N,01025.88436838,E,4,09,1.8,15.218,M,44.043,M,0.6,0185*76
$GPGGA,110942.60,5521.86737569,N,01025.88436586,E,4,09,1.8,15.219,M,44.043,M,0.6,0185*75
$GPGGA,110942.65,5521.86737637,N,01025.88436242,E,4,09,1.8,15.219,M,44.043,M,0.6,0185*77
$GPGGA,110942.70,5521.86737730,N,01025.88436089,E,4,09,1.8,15.220,M,44.043,M,0.7,0185*7B
$GPGGA,110942.75,5521.86737634,N,01025.88436225,E,4,09,1.8,15.219,M,44.043,M,0.8,0185*7A
$GPGGA,110942.80,5521.86737585,N,01025.88436531,E,4,09,1.8,15.218,M,44.043,M,0.8,0185*7A
$GPGGA,110942.85,5521.86737682,N,01025.88436665,E,4,09,1.8,15.225,M,44.043,M,0.9,0185*76
$GPGGA,110942.90,5521.86737880,N,01025.88436648,E,4,09,1.8,15.225,M,44.043,M,0.9,0185*71
$GPGGA,110942.95,5521.86737798,N,01025.88436659,E,4,09,1.8,15.216,M,44.043,M,0.9,0185*72
$GPGGA,110943.00,5521.86737755,N,01025.88436631,E,4,09,1.8,15.223,M,44.043,M,1.0,0185*7E
$GPGGA,110943.05,5521.86737810,N,01025.88436435,E,4,09,1.8,15.228,M,44.043,M,1.0,0185*78
$GPGGA,110943.10,5521.86737907,N,01025.88436426,E,4,09,1.8,15.227,M,44.043,M,1.1,0185*77
$GPGGA,110943.15,5521.86737623,N,01025.88436273,E,4,09,1.8,15.223,M,44.043,M,1.1,0185*79
$GPGGA,110943.20,5521.86737758,N,01025.88436571,E,4,09,1.8,15.234,M,44.043,M,1.2,0185*72
$GPGGA,110943.25,5521.86737597,N,01025.88436300,E,4,09,1.8,15.225,M,44.043,M,1.3,0185*77
$GPGGA,110943.30,5521.86737598,N,01025.88436500,E,4,09,1.8,15.216,M,44.043,M,1.3,0185*7A
$GPGGA,110943.35,5521.86737504,N,01025.88436460,E,4,09,1.8,15.219,M,44.043,M,1.4,0185*75
$GPGGA,110943.40,5521.86737769,N,01025.88436920,E,4,09,1.8,15.231,M,44.043,M,0.4,0185*7C
$GPGGA,110943.45,5521.86737722,N,01025.88436865,E,4,09,1.8,15.220,M,44.043,M,0.4,0185*76
$GPGGA,110943.50,5521.86737683,N,01025.88436668,E,4,09,1.8,15.213,M,44.043,M,0.5,0185*7A
$GPGGA,110943.55,5521.86737694,N,01025.88436586,E,4,09,1.8,15.218,M,44.043,M,0.6,0185*72
$GPGGA,110943.60,5521.86737694,N,01025.88436858,E,4,09,1.8,15.220,M,44.043,M,0.6,0185*71
$GPGGA,110943.65,5521.86737541,N,01025.88436855,E,4,09,1.8,15.218,M,44.043,M,0.6,0185*79
$GPGGA,110943.70,5521.86737574,N,01025.88436859,E,4,09,1.8,15.229,M,44.043,M,0.7,0185*74
$GPGGA,110943.75,5521.86737776,N,01025.88436860,E,4,09,1.8,15.232,M,44.043,M,0.8,0185*7E
$GPGGA,110943.80,5521.86737445,N,01025.88436523,E,4,09,1.8,15.219,M,44.043,M,0.8,0185*74
$GPGGA,110943.85,5521.86737717,N,01025.88436641,E,4,09,1.8,15.226,M,44.043,M,0.9,0185*7F
$GPGGA,110943.90,5521.86737711,N,01025.88436791,E,4,09,1.8,15.225,M,44.043,M,0.9,0185*72
$GPGGA,110943.95,5521.86737730,N,01025.88436894,E,4,09,1.8,15.230,M,44.043,M,0.9,0185*7A
$GPGGA,110944.00,5521.86737798,N,01025.88436781,E,4,09,1.8,15.227,M,44.043,M,1.0,0185*76
$GPGGA,110944.05,5521.86737772,N,01025.88436753,E,4,09,1.8,15.220,M,44.043,M,1.0,0185*7F
$GPGGA,110944.10,5521.86737679,N,01025.88436697,E,4,09,1.8,15.224,M,44.043,M,1.1,0185*7D
$GPGGA,110944.15,5521.86737812,N,01025.88436477,E,4,09,1.8,15.217,M,44.043,M,1.1,0185*77
$GPGGA,110944.20,5521.86737514,N,01025.88436352,E,4,09,1.8,15.221,M,44.043,M,1.2,0185*7C
$GPGGA,110944.25,5521.86737561,N,01025.88436518,E,4,09,1.8,15.224,M,44.043,M,1.3,0185*77
$GPGGA,110944.30,5521.86737552,N,01025.88436720,E,4,09,1.8,15.223,M,44.043,M,1.3,0185*7D
$GPGGA,110944.35,5521.86737682,N,01025.88436680,E,4,09,1.8,15.230,M,44.043,M,0.3,0185*7E
$GPGGA,110944.40,5521.86737828,N,01025.88436647,E,4,09,1.8,15.238,M,44.043,M,0.4,0185*76
$GPGGA,110944.45,5521.86737911,N,01025.88436697,E,4,09,1.8,15.243,M,44.043,M,0.4,0185*79
$GPGGA,110944.50,5521.86737763,N,01025.88436674,E,4,09,1.8,15.243,M,44.043,M,0.5,0185*7A
$GPGGA,110944.55,5521.86737680,N,01025.88436471,E,4,09,1.8,15.230,M,44.043,M,0.6,0185*73
$GPGGA,110944.60,5521.86737782,N,01025.88436386,E,4,09,1.8,15.233,M,44.043,M,0.6,0185*7A
$GPGGA,110944.65,5521.86737625,N,01025.88436150,E,4,09,1.8,15.229,M,44.043,M,0.6,0185*71
$GPGGA,110944.70,5521.86737896,N,01025.88436637,E,4,09,1.8,15.235,M,44.043,M,0.7,0185*79
$GPGGA,110944.75,5521.86738180,N,01025.88437383,E,4,09,1.8,15.257,M,44.043,M,0.8,0185*7D
$GPGGA,110944.80,5521.86738145,N,01025.88437466,E,4,09,1.8,15.263,M,44.043,M,0.8,0185*75
$GPGGA,110944.85,5521.86737774,N,01025.88436513,E,4,09,1.8,15.246,M,44.043,M,0.9,0185*7F
$GPGGA,110944.90,5521.86737625,N,01025.88436427,E,4,09,1.8,15.229,M,44.043,M,0.9,0185*71
$GPGGA,110944.95,5521.86737434,N,01025.88435979,E,4,09,1.8,15.222,M,44.043,M,0.9,0185*78
$GPGGA,110945.00,5521.86737825,N,01025.88436660,E,4,09,1.8,15.236,M,44.043,M,1.0,0185*70
$GPGGA,110945.05,5521.86737659,N,01025.88436667,E,4,09,1.8,15.247,M,44.043,M,1.0,0185*71
$GPGGA,110945.10,5521.86737204,N,01025.88436076,E,4,09,1.8,15.232,M,44.043,M,1.1,0185*7C
$GPGGA,110945.15,5521.86737392,N,01025.88436106,E,4,09,1.8,15.232,M,44.043,M,1.1,0185*71
$GPGGA,110945.20,5521.86737492,N,01025.88436183,E,4,09,1.8,15.232,M,44.043,M,1.2,0185*7E
$GPGGA,110945.25,5521.86737491,N,01025.88436184,E,4,09,1.8,15.235,M,44.043,M,1.3,0185*79
$GPGGA,110945.30,5521.86737410,N,01025.88436226,E,4,09,1.8,15.234,M,44.043,M,1.3,0185*7E
$GPGGA,110945.35,5521.86737616,N,01025.88436035,E,4,09,1.8,15.222,M,44.043,M,0.3,0185*79
$GPGGA,110945.40,5521.86737796,N,01025.88436499,E,4,09,1.8,15.229,M,44.043,M,0.4,0185*7C
$GPGGA,110945.45,5521.86737809,N,01025.88436641,E,4,09,1.8,15.235,M,44.043,M,0.4,0185*7A
$GPGGA,110945.50,5521.86737743,N,01025.88436486,E,4,09,1.8,15.235,M,44.043,M,0.5,0185*77
$GPGGA,110945.55,5521.86737861,N,01025.88436542,E,4,09,1.8,15.237,M,44.043,M,0.6,0185*75
$GPGGA,110945.60,5521.86737745,N,01025.88436587,E,4,09,1.8,15.234,M,44.043,M,0.6,0185*70
$GPGGA,110945.65,5521.86737823,N,01025.88436763,E,4,09,1.8,15.232,M,44.043,M,0.6,0185*74
$GPGGA,110945.70,5521.86737953,N,01025.88436656,E,4,09,1.8,15.229,M,44.043,M,0.7,0185*7A
$GPGGA,110945.75,5521.86737907,N,01025.88436654,E,4,09,1.8,15.232,M,44.043,M,0.8,0185*79
$GPGGA,110945.80,5521.86737719,N,01025.88436200,E,4,09,1.8,15.230,M,44.043,M,0.8,0185*75
$GPGGA,110945.85,5521.86737526,N,01025.88436097,E,4,09,1.8,15.226,M,44.043,M,0.9,0185*74
$GPGGA,110945.90,5521.86737623,N,01025.88436428,E,4,09,1.8,15.230,M,44.043,M,0.9,0185*71
$GPGGA,110945.95,5521.86737895,N,01025.88436833,E,4,09,1.8,15.240,M,44.043,M,0.9,0185*76
$GPGGA,110946.00,5521.86737881,N,01025.88436774,E,4,09,1.8,15.230,M,44.043,M,1.0,0185*7F
$GPGGA,110946.05,5521.86737903,N,01025.88436872,E,4,09,1.8,15.228,M,44.043,M,1.0,0185*71
$GPGGA,110946.10,5521.86738061,N,01025.88436945,E,4,09,1.8,15.234,M,44.043,M,1.1,0185*7E
$GPGGA,110946.15,5521.86738032,N,01025.88436819,E,4,09,1.8,15.239,M,44.043,M,1.1,0185*78
$GPGGA,110946.20,5521.86737947,N,01025.88436856,E,4,09,1.8,15.239,M,44.043,M,1.2,0185*72
$GPGGA,110946.25,5521.86737909,N,01025.88436774,E,4,09,1.8,15.231,M,44.043,M,1.3,0185*7B
$GPGGA,110946.30,5521.86738067,N,01025.88436791,E,4,09,1.8,15.230,M,44.043,M,1.3,0185*7B
$GPGGA,110946.35,5521.86737585,N,01025.88436663,E,4,10,1.1,15.223,M,44.043,M,0.3,0185*76
$GPGGA,110946.40,5521.86737461,N,01025.88436277,E,4,10,1.1,15.211,M,44.043,M,0.4,0185*78
$GPGGA,110946.45,5521.86737592,N,01025.88436317,E,4,10,1.1,15.224,M,44.043,M,0.4,0185*71
$GPGGA,110946.50,5521.86737594,N,01025.88436439,E,4,10,1.1,15.222,M,44.043,M,0.5,0185*7F
$GPGGA,110946.55,5521.86737506,N,01025.88436457,E,4,10,1.1,15.225,M,44.043,M,0.6,0185*7D
$GPGGA,110946.60,5521.86737461,N,01025.88436487,E,4,10,1.1,15.222,M,44.043,M,0.6,0185*71
$GPGGA,110946.65,5521.86737490,N,01025.88436333,E,4,10,1.1,15.223,M,44.043,M,0.6,0185*73
$GPGGA,110946.70,5521.86737492,N,01025.88436526,E,4,10,1.1,15.227,M,44.043,M,0.7,0185*72
$GPGGA,110946.75,5521.86737577,N,01025.88436492,E,4,10,1.1,15.226,M,44.043,M,0.8,0185*7D
$GPGGA,110946.80,5521.86737619,N,01025.88436415,E,4,10,1.1,15.225,M,44.043,M,0.8,0185*70
$GPGGA,110946.85,5521.86737568,N,01025.88436215,E,4,10,1.1,15.221,M,44.043,M,0.9,0185*73
$GPGGA,110946.90,5521.86737358,N,01025.88436311,E,4,10,1.1,15.232,M,44.043,M,0.9,0185*75
$GPGGA,110946.95,5521.86737512,N,01025.88436696,E,4,10,1.1,15.230,M,44.043,M,0.9,0185*70
$GPGGA,110947.00,5521.86737440,N,01025.88436703,E,4,10,1.1,15.234,M,44.043,M,1.0,0185*7A
$GPGGA,110947.05,5521.86737719,N,01025.88436456,E,4,10,1.1,15.213,M,44.043,M,1.0,0185*76
$GPGGA,110947.10,5521.86737362,N,01025.88437250,E,4,10,1.1,15.249,M,44.043,M,1.1,0185*75
$GPGGA,110947.15,5521.86737694,N,01025.88436633,E,4,10,1.1,15.232,M,44.043,M,1.1,0185*70
$GPGGA,110947.20,5521.86737619,N,01025.88436426,E,4,10,1.1,15.223,M,44.043,M,1.2,0185*76
$GPGGA,110947.25,5521.86737178,N,01025.88436599,E,4,10,1.1,15.233,M,44.043,M,1.3,0185*76
$GPGGA,110947.30,5521.86737431,N,01025.88436685,E,4,10,1.1,15.231,M,44.043,M,1.3,0185*76
$GPGGA,110947.35,5521.86737858,N,01025.88436516,E,4,10,1.1,15.229,M,44.043,M,0.3,0185*71
$GPGGA,110947.40,5521.86737738,N,01025.88436668,E,4,10,1.1,15.239,M,44.043,M,0.4,0185*76
$GPGGA,110947.45,5521.86737682,N,01025.88436764,E,4,10,1.1,15.246,M,44.043,M,0.4,0185*76
$GPGGA,110947.50,5521.86737669,N,01025.88436691,E,4,10,1.1,15.243,M,44.043,M,0.5,0185*78
$GPGGA,110947.55,5521.86738053,N,01025.88436107,E,4,10,1.1,15.217,M,44.043,M,0.6,0185*77
$GPGGA,110947.60,5521.86737743,N,01025.88436754,E,4,10,1.1,15.241,M,44.043,M,0.6,0185*7B
$GPGGA,110947.65,5521.86737601,N,01025.88436657,E,4,10,1.1,15.244,M,44.043,M,0.6,0185*7E
$GPGGA,110947.70,5521.86737788,N,01025.88436140,E,4,10,1.1,15.225,M,44.043,M,0.7,0185*7D
$GPGGA,110947.75,5521.86737919,N,01025.88435917,E,4,10,1.1,15.218,M,44.043,M,0.8,0185*76
$GPGGA,110947.80,5521.86737752,N,01025.88436841,E,4,10,1.1,15.252,M,44.043,M,0.8,0185*72
$GPGGA,110947.85,5521.86737721,N,01025.88436734,E,4,10,1.1,15.251,M,44.043,M,0.9,0185*7C
$GPGGA,110947.90,5521.86737608,N,01025.88436601,E,4,10,1.1,15.252,M,44.043,M,0.9,0185*76
$GPGGA,110947.95,5521.86737839,N,01025.88436271,E,4,10,1.1,15.228,M,44.043,M,0.9,0185*71
$GPGGA,110948.00,5521.86737850,N,01025.88436227,E,4,10,1.1,15.219,M,44.043,M,1.0,0185*74
$GPGGA,110948.05,5521.86737804,N,01025.88435801,E,4,10,1.1,15.211,M,44.043,M,1.0,0185*75
$GPGGA,110948.10,5521.86737926,N,01025.88436088,E,4,10,1.1,15.222,M,44.043,M,1.1,0185*7B
$GPGGA,110948.15,5521.86738019,N,01025.88436151,E,4,10,1.1,15.228,M,44.043,M,1.1,0185*7B
$GPGGA,110948.20,5521.86737925,N,01025.88436138,E,4,10,1.1,15.227,M,44.043,M,1.2,0185*77
$GPGGA,110948.25,5521.86737959,N,01025.88436244,E,4,10,1.1,15.225,M,44.043,M,1.3,0185*72
$GPGGA,110948.30,5521.86737851,N,01025.88436797,E,4,10,1.1,15.232,M,44.043,M,0.3,0185*73
